order_id,line_index,sku,dc,pgi,demand,cpp,unit_revenue,filled,pallets,loose_cases,shortfall_cases,revenue,penalty
5485083643,12933,12502274,5083,2024-06-26,144,128,33.263888888888886,144.0,1.0,16.0,0.0,4790.0,0.0
5485083643,12934,12571489,5083,2024-06-26,12,84,279.0,12.0,0.0,12.0,0.0,3348.0,0.0
5485083643,12935,12408920,5083,2024-06-26,128,128,214.1953125,128.0,1.0,0.0,0.0,27417.0,0.0
5485083643,12936,12408925,5083,2024-06-26,1,128,195.0,1.0,0.0,1.0,0.0,195.0,0.0
5485083643,12937,12321225,5083,2024-06-26,2,120,222.0,2.0,0.0,2.0,0.0,444.0,0.0
5485083643,12938,9521497,5083,2024-06-26,1,55,386.0,1.0,0.0,1.0,0.0,386.0,0.0
5485083643,12939,12452095,5083,2024-06-26,154,128,42.824675324675326,154.0,1.0,26.0,0.0,6595.0,0.0
5485083643,12940,12591203,5083,2024-06-26,37,128,52.83783783783784,37.0,0.0,37.0,0.0,1955.0,0.0
5485083643,12941,12493312,5083,2024-06-26,1,128,90.0,1.0,0.0,1.0,0.0,90.0,0.0
5485083643,12942,12352105,5083,2024-06-26,21,60,161.0,21.0,0.0,21.0,0.0,3381.0,0.0
5485083643,12943,12560314,5083,2024-06-26,10,128,35.7,10.0,0.0,10.0,0.0,357.0,0.0
5485083643,12944,12453337,5083,2024-06-26,2,160,46.0,2.0,0.0,2.0,0.0,92.0,0.0
5485083643,12945,12575219,5083,2024-06-26,128,105,28.0859375,128.0,1.0,23.0,0.0,3595.0,0.0
5485083643,12946,12453453,5083,2024-06-26,56,128,32.875,56.0,0.0,56.0,0.0,1841.0,0.0
5485083643,12947,12591189,5083,2024-06-26,172,128,36.08720930232558,172.0,1.0,44.0,0.0,6207.0,0.0
5485083643,12948,12408923,5083,2024-06-26,144,128,160.13888888888889,144.0,1.0,16.0,0.0,23060.0,0.0
5485083643,12949,12551080,5083,2024-06-26,8,98,41.75,8.0,0.0,8.0,0.0,334.0,0.0
5485083643,12950,12453435,5083,2024-06-26,20,128,32.85,20.0,0.0,20.0,0.0,657.0,0.0
5485083643,12951,12591202,5083,2024-06-26,7,128,52.714285714285715,7.0,0.0,7.0,0.0,369.0,0.0
5485083643,12952,12504648,5083,2024-06-26,128,128,30.15625,128.0,1.0,0.0,0.0,3860.0,0.0
5485083643,12953,12408875,5083,2024-06-26,16,128,204.4375,16.0,0.0,16.0,0.0,3271.0,0.0
5485083643,12954,12573457,5083,2024-06-26,5,128,44.8,5.0,0.0,5.0,0.0,224.0,0.0
5485083643,12955,12524433,5083,2024-06-26,5,128,112.8,0.0,0.0,0.0,5.0,0.0,84.6
5485083643,12956,12591198,5083,2024-06-26,37,128,56.891891891891895,37.0,0.0,37.0,0.0,2105.0,0.0
5485083643,12957,12504638,5083,2024-06-26,144,128,71.38888888888889,144.0,1.0,16.0,0.0,10280.0,0.0
5485083643,12958,12504650,5083,2024-06-26,256,128,38.078125,256.0,2.0,0.0,0.0,9748.0,0.0
5485083643,12959,12584376,5083,2024-06-26,182,128,38.20879120879121,182.0,1.0,54.0,0.0,6954.000000000001,0.0
5485466898,7042,12535161,5083,2024-06-26,24,128,207.91666666666666,24.0,0.0,24.0,0.0,4990.0,0.0
5485466898,7043,12260382,5083,2024-06-26,60,120,47.916666666666664,60.0,0.0,60.0,0.0,2875.0,0.0
5485466898,7044,12260378,5083,2024-06-26,20,120,32.15,20.0,0.0,20.0,0.0,643.0,0.0
5485466898,7045,12504639,5083,2024-06-26,144,128,28.73611111111111,144.0,1.0,16.0,0.0,4138.0,0.0
5485466898,7046,12500751,5083,2024-06-26,28,128,85.57142857142857,0.0,0.0,0.0,28.0,0.0,359.4
5485466898,7047,12535136,5083,2024-06-26,7,128,213.85714285714286,7.0,0.0,7.0,0.0,1497.0,0.0
5485466898,7048,12408924,5083,2024-06-26,16,128,208.1875,16.0,0.0,16.0,0.0,3331.0,0.0
5485466898,7049,12452197,5083,2024-06-26,16,112,76.875,16.0,0.0,16.0,0.0,1230.0,0.0
5485466898,7050,12510902,5083,2024-06-26,72,128,42.81944444444444,72.0,0.0,72.0,0.0,3083.0,0.0
5485466898,7051,12502285,5083,2024-06-26,32,128,28.5625,32.0,0.0,32.0,0.0,914.0,0.0
5485466898,7052,12352104,5083,2024-06-26,7,60,161.0,7.0,0.0,7.0,0.0,1127.0,0.0
5485466898,7053,9517630,5083,2024-06-26,1,160,64.0,1.0,0.0,1.0,0.0,64.0,0.0
5485466898,7054,12409676,5083,2024-06-26,12,128,214.16666666666666,12.0,0.0,12.0,0.0,2570.0,0.0
5485466898,7055,12416276,5083,2024-06-26,4,120,85.75,4.0,0.0,4.0,0.0,343.0,0.0
5485466898,7056,12505297,5083,2024-06-26,16,128,181.6875,16.0,0.0,16.0,0.0,2907.0,0.0
5485466898,7057,12575290,5083,2024-06-26,172,105,28.087209302325583,172.0,1.0,67.0,0.0,4831.0,0.0
5485466898,7058,12152904,5083,2024-06-26,16,240,40.0625,16.0,0.0,16.0,0.0,641.0,0.0
5485466898,7059,12493314,5083,2024-06-26,103,128,88.2135922330097,103.0,0.0,103.0,0.0,9086.0,0.0
5485466898,7060,12591220,5083,2024-06-26,58,128,36.08620689655172,58.0,0.0,58.0,0.0,2093.0,0.0
5485466898,7061,12408926,5083,2024-06-26,5,128,174.4,5.0,0.0,5.0,0.0,872.0,0.0
5485466898,7062,12451640,5083,2024-06-26,1,128,89.0,1.0,0.0,1.0,0.0,89.0,0.0
5485466898,7063,12591211,5083,2024-06-26,27,128,52.81481481481482,27.0,0.0,27.0,0.0,1426.0,0.0
5485466898,7064,12408922,5083,2024-06-26,16,128,166.1875,16.0,0.0,16.0,0.0,2659.0,0.0
5485466898,7065,12502274,5083,2024-06-26,160,128,33.26875,160.0,1.0,32.0,0.0,5323.0,0.0
5485466898,7066,12571489,5083,2024-06-26,7,84,279.0,7.0,0.0,7.0,0.0,1953.0,0.0
5485466898,7067,12502689,5083,2024-06-26,16,128,41.9375,16.0,0.0,16.0,0.0,671.0,0.0
5485466898,7068,12172652,5083,2024-06-26,1,48,545.0,1.0,0.0,1.0,0.0,545.0,0.0
5485466898,7069,12452095,5083,2024-06-26,85,128,42.8235294117647,85.0,0.0,85.0,0.0,3639.9999999999995,0.0
5485466898,7070,12560314,5083,2024-06-26,30,128,35.733333333333334,30.0,0.0,30.0,0.0,1072.0,0.0
5485466898,7071,12352102,5083,2024-06-26,2,60,161.0,2.0,0.0,2.0,0.0,322.0,0.0
5485466898,7072,12575219,5083,2024-06-26,128,105,28.0859375,128.0,1.0,23.0,0.0,3595.0,0.0
5485466898,7073,12453453,5083,2024-06-26,39,128,32.87179487179487,39.0,0.0,39.0,0.0,1281.9999999999998,0.0
5485466898,7074,12468559,5083,2024-06-26,5,147,27.6,5.0,0.0,5.0,0.0,138.0,0.0
5485466898,7075,12451633,5083,2024-06-26,63,128,89.77777777777777,63.0,0.0,63.0,0.0,5656.0,0.0
5485466898,7076,12527215,5083,2024-06-26,5,128,158.2,5.0,0.0,5.0,0.0,791.0,0.0
5485466898,7077,12502679,5083,2024-06-26,16,128,45.5625,16.0,0.0,16.0,0.0,729.0,0.0
5485466898,7078,12591189,5083,2024-06-26,47,128,36.08510638297872,47.0,0.0,47.0,0.0,1696.0,0.0
5485466898,7079,12408923,5083,2024-06-26,16,128,160.125,16.0,0.0,16.0,0.0,2562.0,0.0
5485466898,7080,12573511,5083,2024-06-26,2,128,26.5,2.0,0.0,2.0,0.0,53.0,0.0
5485466898,7081,12464372,5083,2024-06-26,84,128,42.82142857142857,84.0,0.0,84.0,0.0,3597.0,0.0
5485466898,7082,12560620,5083,2024-06-26,1,128,48.0,1.0,0.0,1.0,0.0,48.0,0.0
5485466898,7083,12500023,5083,2024-06-26,16,128,75.25,16.0,0.0,16.0,0.0,1204.0,0.0
5485466898,7084,12453435,5083,2024-06-26,10,128,32.8,10.0,0.0,10.0,0.0,328.0,0.0
5485466898,7085,12451623,5083,2024-06-26,13,128,89.76923076923077,13.0,0.0,13.0,0.0,1167.0,0.0
5485466898,7086,12591202,5083,2024-06-26,32,128,52.84375,32.0,0.0,32.0,0.0,1691.0,0.0
5485466898,7087,12504648,5083,2024-06-26,256,128,30.15625,256.0,2.0,0.0,0.0,7720.0,0.0
5485466898,7088,12408875,5083,2024-06-26,16,128,204.4375,16.0,0.0,16.0,0.0,3271.0,0.0
5485466898,7089,12524433,5083,2024-06-26,26,128,112.88461538461539,0.0,0.0,0.0,26.0,0.0,440.25
5485466898,7090,12591187,5083,2024-06-26,121,128,36.082644628099175,121.0,0.0,121.0,0.0,4366.0,0.0
5485466898,7091,12591198,5083,2024-06-26,22,128,56.90909090909091,22.0,0.0,22.0,0.0,1252.0,0.0
5485466898,7092,12504638,5083,2024-06-26,64,128,71.375,64.0,0.0,64.0,0.0,4568.0,0.0
5485466898,7093,12567750,5083,2024-06-26,222,136,29.765765765765767,0.0,0.0,0.0,222.0,0.0,991.1999999999999
5485466898,7094,12504650,5083,2024-06-26,384,128,38.078125,384.0,3.0,0.0,0.0,14622.0,0.0
5485466898,7095,12584376,5083,2024-06-26,50,128,38.2,50.0,0.0,50.0,0.0,1910.0000000000002,0.0
